Timestamp,Model Name,ROC AUC,Precision,Recall,Accuracy,F1-score
2024-07-09 10:56:20.751632,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 10:56:20.804004,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 11:10:33.031274,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 11:10:33.077153,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 17:41:08.119827,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 17:41:08.235086,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 17:53:12.898882,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 17:53:13.194095,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 17:55:34.898988,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 17:55:34.941838,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 17:56:54.990494,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 17:56:55.036372,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 18:05:17.189493,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 18:05:17.234374,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 18:07:32.116840,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 18:07:32.159703,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 21:50:06.245736,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 21:50:06.291925,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 22:22:54.338322,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 22:22:54.381223,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 22:27:30.045279,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 22:27:30.089143,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 22:33:45.550540,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 22:33:45.602059,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 22:38:09.509584,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 22:38:09.553453,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 22:43:19.206791,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 22:43:19.248662,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 22:47:35.699028,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 22:47:35.746899,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 22:59:17.217239,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 22:59:17.261098,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 23:04:55.136505,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 23:04:55.185354,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 23:14:01.398948,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 23:14:01.446332,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 23:36:16.102768,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 23:36:16.143683,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
2024-07-09 23:38:27.235387,Random Forest,0.9086375629495262,0.9237668161434978,0.8306451612903226,0.9611714379730174,0.8747346072186837
2024-07-09 23:38:27.281283,Logistic Regression,0.7274356868316568,0.7423312883435583,0.4879032258064516,0.8887792036854228,0.5888077858880778
